result,answer,seido,saigen,Fscore
"['息子', 'さ', '連絡', 'し', 'て', 'けん', 'に', 'が']","['息子', 'さ', '連絡し', 'て', 'けんに', 'が']",0.5,0.6666666666666666,0.5714285714285715
"['息子', '持っ', 'て', 'き', 'た', 'りんご', 'くい', 'でぇ']","['息子', '持っ', 'て', 'きた', 'りんご', 'くい', 'でぇ']",0.75,0.8571428571428571,0.7999999999999999
"['足', 'いだく', 'て', 'そげ', 'な', 'ごと', 'さん', 'に', 'ぇ', 'なー']","['足', 'いだく', 'て', 'そげな', 'ごと', 'さんにぇ', 'なー']",0.5,0.7142857142857143,0.588235294117647
"['足元', 'がら', 'ゆっくり', 'かげ', 'でー']","['足元', 'がら', 'ゆっくり', 'かげ', 'でー']",1.0,1.0,1.0
"['体温', '測ら', 'せ', 'て', 'もらっ', 'て', 'いい', 'べ', 'か']","['体温', '測らせ', 'て', 'もらっ', 'て', 'いいべ', 'か']",0.5555555555555556,0.7142857142857143,0.6250000000000001
"['体', '洗う', 'ぞ', '。', '腋の下', 'も', 'ちゃんと', '洗えよ']","['体', '洗う', 'ぞ', '。', '脇', 'の', '下', 'も', 'ちゃんと', '洗えよ']",0.875,0.7,0.7777777777777777
"['脱い', 'だ', '服', '、', 'この', 'かご', 'さ', 'いっ', 'ちぇ', 'でけろ']","['脱い', 'だ', '服', '、', 'この', 'かご', 'さ', 'いっちぇ', 'で', 'けろ']",0.7,0.7,0.7
"['着い', 'だ', 'がら', '、', '止めん', 'ぞ']","['着い', 'だ', 'がら', '、', '止めん', 'ぞ']",1.0,1.0,1.0
"['着替', 'えっ', 'か', '？']","['着替え', 'っ', 'か', '?']",0.25,0.25,0.25
"['昼間', 'めし', '食っ', 'た', 'っけ', 'が', '？']","['昼間', 'めし', '食っ', 'た', 'っけ', 'が', '？']",1.0,1.0,1.0
"['吐き気', 'する']","['吐き気', 'する']",1.0,1.0,1.0
"['肌', '乾い', 'でる']","['肌', '乾い', 'でる']",1.0,1.0,1.0
"['晩めし', 'の', '時間', 'だ', 'ぞ', '。', '食堂', 'さ行', 'ぐ', 'べ']","['晩めし', 'の', '時間', 'だ', 'ぞ', '。', '食堂', 'さ', '行ぐ', 'べ']",0.8,0.8,0.8000000000000002
"['鼻', '詰まる']","['鼻', '詰まる']",1.0,1.0,1.0
"['布団', '濡らし', 'た', 'な', 'よ']","['布団', '濡らし', 'た', 'な', 'よ']",1.0,1.0,1.0
"['風呂', '入ら', 'ん', 'に', 'ぇ', 'な', '残念', 'だ', 'げ', 'ん', 'ど', '、', 'しか', 'だ', 'ね', 'な']","['風呂', '入ら', 'ん', 'にぇ', 'な', '残念', 'だ', 'げんど', '、', 'しかだ', 'ね', 'な']",0.5625,0.75,0.6428571428571429
"['服', '脱い', 'だら', '背中', 'さ', 'バスタオル', 'かげっ', 'か', '？', 'ほん', 'じゃ', '、', 'こさ', '置い', 'どっ', 'から', '、', '寒い', 'ど', 'ぎ', 'は', 'か', 'まー', 'ず', 'ゆっ', 'てけろ', 'な']","['服', '脱い', 'だら', '背中', 'さ', 'バスタオル', 'かげっ', 'か', '？', 'ほんじゃ', '、', 'こさ', '置い', 'どっ', 'から', '、', '寒い', 'どぎ', 'は', 'かまーず', 'ゆって', 'けろ', 'な']",0.6666666666666666,0.782608695652174,0.72
"['腹', 'い', 'でぇ']","['腹', 'いでぇ']",0.3333333333333333,0.5,0.4
"['腹', 'から', '腰', 'に', 'ずきずき', 'いだい']","['腹', 'から', '腰', 'に', 'ずきずき', 'いだい']",1.0,1.0,1.0
"['腹', 'きりきり', 'い', 'でぇ']","['腹', 'きりきり', 'いでぇ']",0.5,0.6666666666666666,0.5714285714285715
"['腹', 'くだし', 'た']","['腹', 'くだっ', 'た', 'なよ']",0.6666666666666666,0.5,0.5714285714285715
"['便秘', 'し', 'てん', 'な', 'よ']","['便秘', 'して', 'んな', 'よ']",0.4,0.5,0.4444444444444445
"['便秘', 'すっ', 'けど', '、', '飲ま', 'ん', 'な', 'ね', 'が']","['便秘', 'すっ', 'けど', '、', '飲ま', 'ん', 'なね', 'が']",0.7777777777777778,0.875,0.823529411764706
"['歩く', 'たんび', '、', '腰', 'いっ', 'て', 'ぐ', 'なる']","['歩く', 'たんび', '腰', 'いってぐ', 'なる']",0.25,0.4,0.3076923076923077
"['冷てえ', 'お', '茶けろ']","['冷てえ', 'お茶', 'けろ']",0.3333333333333333,0.3333333333333333,0.3333333333333333
"['痒い', 'どこ', 'ねぇ', 'が', '？', 'この', 'ぐらい', 'で', '痛', 'ぐ', 'ねぇ', 'が', '？']","['痒い', 'どこ', 'ねぇ', 'が', '？', 'この', 'ぐらい', 'で', '痛ぐ', 'ねぇ', 'が', '？']",0.8461538461538461,0.9166666666666666,0.8799999999999999
平均,,0.5728302904991637,0.6431967692412353,0.600482292224979
